,TIPO,SECTOR,LATITUD,LONGITUD,NOMBRE LOCAL,DIRECCION,CIUDAD,COMUNIDAD AUTONOMA,PROVINCIA,USUARIO DE EMPRESA,EMAIL,TELEFONO,ACUM VERDE,ACUM AMARILLO,ACUM ROJO,VALORACIONES,CERTIFICACION,IMAGEN
203,restaurante,hostelería,41.3979036,2.1476613,Jardín Pekín,Carrer Laforja 70,Barcelona,Cataluña,Barcelona,,,,,,,,,
204,restaurante,hostelería,41.4301571,2.1787115,TXAPELDUN - TASCA,,Barcelona,Cataluña,Barcelona,,,,,,,,,
205,restaurante,hostelería,41.3899015,2.1467719,Restaurant Argentina Vinya Rosa,Avinguda de Sarrià 17,Barcelona,Cataluña,Barcelona,,,,,,,,,
206,restaurante,hostelería,41.4077875,2.1578191,La Panxolina,Carrer de Rabassa 37,Barcelona,Cataluña,Barcelona,,,,,,,,,
207,restaurante,hostelería,41.3957564,2.158141,Farga,,Barcelona,Cataluña,Barcelona,,,,,,,,,
208,restaurante,hostelería,41.3820204,2.1942551,Arenal,,Barcelona,Cataluña,Barcelona,,,,,,,,,
209,restaurante,hostelería,41.3834281,2.1805838,CheeseMe,,Barcelona,Cataluña,Barcelona,,,,,,,,,
210,restaurante,hostelería,41.3916701,2.1661502,Citrus,,Barcelona,Cataluña,Barcelona,,,,,,,,,
211,restaurante,hostelería,41.3834986,2.1809045,Sagardi,,Barcelona,Cataluña,Barcelona,,,,,,,,,
212,restaurante,hostelería,41.3836466,2.1807296,Taberna De Cobre,,Barcelona,Cataluña,Barcelona,,,,,,,,,
213,restaurante,hostelería,41.3889322,2.1694429,Txapela,,Barcelona,Cataluña,Barcelona,,,,,,,,,
214,restaurante,hostelería,41.3597645,2.066698,Yokohama Wok,,Barcelona,Cataluña,Barcelona,,,,,,,,,
215,restaurante,hostelería,41.3716053,2.1821776,Norte,,Barcelona,Cataluña,Barcelona,,,,,,,,,
216,restaurante,hostelería,41.3882678,2.1509375,Gusto,Carrer del Rosselló 108,Barcelona,Cataluña,Barcelona,,,,,,,,,
217,restaurante,hostelería,41.3909575,2.1534749,Tempura Ya,Carrer de Muntaner 153,Barcelona,Cataluña,Barcelona,,,,,,,,,
218,restaurante,hostelería,41.389529,2.1466861,Tijuana,Carrer del Comte Borrell 296,Barcelona,Cataluña,Barcelona,,,,,,,,,
219,restaurante,hostelería,41.3930995,2.1549894,Koyuki,Carrer de Còrsega 242,Barcelona,Cataluña,Barcelona,,,,,,,,,
220,restaurante,hostelería,41.3889677,2.1498558,Bar Xalana,,Barcelona,Cataluña,Barcelona,,,,,,,,,
221,restaurante,hostelería,41.4036039,2.1580358,Bambú Lounge,,Barcelona,Cataluña,Barcelona,,,,,,,,,
222,restaurante,hostelería,41.4015756,2.1563406,Sol soler,Plaça del Sol 21,Barcelona,Cataluña,Barcelona,,,,,,,,,
223,restaurante,hostelería,41.3883226,2.1516987,Mediterraneo,,Barcelona,Cataluña,Barcelona,,,,,,,,,
224,restaurante,hostelería,41.3883968,2.1515729,NO NAME,,Barcelona,Cataluña,Barcelona,,,,,,,,,
225,restaurante,hostelería,41.3903108,2.1439372,San Shi Rou,Avinguda de Josep Tarradellas 118,Barcelona,Cataluña,Barcelona,,,,,,,,,
226,restaurante,hostelería,41.4362048,2.1571406,El Café de la Plaça,,Barcelona,Cataluña,Barcelona,,,,,,,,,
227,restaurante,hostelería,41.4374615,2.156749,Bar Loli,,Barcelona,Cataluña,Barcelona,,,,,,,,,
228,restaurante,hostelería,41.3878102,2.1665612,Pomo di Oro,Gran Via de les Corts Catalanes 618,Barcelona,Cataluña,Barcelona,,,,,,,,,
229,restaurante,hostelería,41.3941537,2.1582856,Pomo di Oro,,Barcelona,Cataluña,Barcelona,,,,,,,,,
230,restaurante,hostelería,41.3769512,2.1493209,Dim Sum Wok,,Barcelona,Cataluña,Barcelona,,,,,,,,,
231,restaurante,hostelería,41.3789147,2.1187793,El Fogonet del Peix,,Barcelona,Cataluña,Barcelona,,,,,,,,,
232,restaurante,hostelería,41.382676,2.1633767,Fábrica Moritz Barcelona,Ronda Sant Antoni 41,Barcelona,Cataluña,Barcelona,,,,,,,,,
233,restaurante,hostelería,41.3820657,2.1882839,Restaurant Ca la Montse,,Barcelona,Cataluña,Barcelona,,,,,,,,,
234,restaurante,hostelería,41.381198,2.1751323,Los azulejos,,Barcelona,Cataluña,Barcelona,,,,,,,,,
235,restaurante,hostelería,41.3685819,2.1475946,Tip-Top,,Barcelona,Cataluña,Barcelona,,,,,,,,,
236,restaurante,hostelería,41.3794504,2.1664898,Aglio e Peperoncino,,Barcelona,Cataluña,Barcelona,,,,,,,,,
237,restaurante,hostelería,41.38938,2.163429,Udon,,Barcelona,Cataluña,Barcelona,,,,,,,,,
238,restaurante,hostelería,41.4525502,2.2538514,La Cuineta d'en Persi,Carrer de Santiago Rusiñol 56,Barcelona,Cataluña,Barcelona,,,,,,,,,
239,restaurante,hostelería,41.4471641,2.075242,Les Moreres,,Barcelona,Cataluña,Barcelona,,,,,,,,,
240,restaurante,hostelería,41.4393943,2.1666628,Restaurant Comtes d'Urgell,Calle Guineueta 2,Barcelona,Cataluña,Barcelona,,,,,,,,,
241,restaurante,hostelería,41.4394773,2.1702539,Restaurant Casa Castro,Calle Isard 5,Barcelona,Cataluña,Barcelona,,,,,,,,,
242,restaurante,hostelería,41.3808197,2.1889159,Can Ramonet,,Barcelona,Cataluña,Barcelona,,,,,,,,,
243,restaurante,hostelería,41.4400736,2.1704373,Restaurant La Cantonada,Carrer Isard 37,Barcelona,Cataluña,Barcelona,,,,,,,,,
244,restaurante,hostelería,41.3840164,2.1825456,La Llavor dels Orígens,,Barcelona,Cataluña,Barcelona,,,,,,,,,
245,restaurante,hostelería,41.3938956,2.157961,Divinus,,Barcelona,Cataluña,Barcelona,,,,,,,,,
246,restaurante,hostelería,41.4489613,2.2145359,Bar restaurante Blanquita,,Barcelona,Cataluña,Barcelona,,,,,,,,,
247,restaurante,hostelería,41.4531113,2.2172676,Pizzeria Noelia,,Barcelona,Cataluña,Barcelona,,,,,,,,,
248,restaurante,hostelería,41.3935713,2.172568,El Punt,,Barcelona,Cataluña,Barcelona,,,,,,,,,
249,restaurante,hostelería,41.404992,2.1325631,Claudia,,Barcelona,Cataluña,Barcelona,,,,,,,,,
250,restaurante,hostelería,41.3893721,2.1838516,Ciudadela,,Barcelona,Cataluña,Barcelona,,,,,,,,,
251,restaurante,hostelería,41.3534566,2.0866307,Cerveceria Milenium 2,,Barcelona,Cataluña,Barcelona,,,,,,,,,
252,restaurante,hostelería,41.3535572,2.0869311,El Galeón,,Barcelona,Cataluña,Barcelona,,,,,,,,,
253,restaurante,hostelería,41.3540163,2.0874514,Cerveceria Milenium,,Barcelona,Cataluña,Barcelona,,,,,,,,,
254,restaurante,hostelería,41.3841945,2.138251,La Perla,,Barcelona,Cataluña,Barcelona,,,,,,,,,
255,restaurante,hostelería,41.3750685,2.1445253,Bodega Monumental,"Carrer Creu Coberta, 87 9999",Barcelona,Cataluña,Barcelona,,,,,,,,,
256,restaurante,hostelería,41.3787446,2.1606289,Bar Ramón,,Barcelona,Cataluña,Barcelona,,,,,,,,,
257,restaurante,hostelería,41.3826857,2.1382842,Tres Vilas,,Barcelona,Cataluña,Barcelona,,,,,,,,,
258,restaurante,hostelería,41.3744728,2.1349721,Calero's Centre,"Antoni de Capmany, 72 9999",Barcelona,Cataluña,Barcelona,,,,,,,,,
259,restaurante,hostelería,41.3762284,2.139096,Terra d'Escudella,Carrer de Premià 20,Barcelona,Cataluña,Barcelona,,,,,,,,,
260,restaurante,hostelería,41.3924032,2.1609008,Cervecería Catalana,Carrer de Mallorca 236,Barcelona,Cataluña,Barcelona,,,,,,,,,
261,restaurante,hostelería,41.3784591,2.1225986,Taller de Tapes,Travessera de les Corts 64,Barcelona,Cataluña,Barcelona,,,,,,,,,
262,restaurante,hostelería,41.3947752,2.1556377,La Flauta,Carrer de Balmes 164-166,Barcelona,Cataluña,Barcelona,,,,,,,,,
263,restaurante,hostelería,41.3774531,2.1784062,El Paraguayo,Carrer del Parc 1,Barcelona,Cataluña,Barcelona,,,,,,,,,
264,restaurante,hostelería,41.3943371,2.1521208,La Tagliatella,,Barcelona,Cataluña,Barcelona,,,,,,,,,
265,restaurante,hostelería,41.419547,2.1009507,NO NAME,,Barcelona,Cataluña,Barcelona,,,,,,,,,
266,restaurante,hostelería,41.3888164,2.1563454,El Puchero de Baralantra,Carrer de Muntaner 103,Barcelona,Cataluña,Barcelona,,,,,,,,,
267,restaurante,hostelería,41.3910145,2.158003,La Tagliatella,Carrer d'Enric Granados 63,Barcelona,Cataluña,Barcelona,,,,,,,,,
268,restaurante,hostelería,41.3863382,2.1124062,Pizzeria Bar Divina Pedralbes,Carrer d'Alfambra 11,Barcelona,Cataluña,Barcelona,,,,,,,,,
269,restaurante,hostelería,41.3851761,2.1892367,Restaurant Barcelona,,Barcelona,Cataluña,Barcelona,,,,,,,,,
270,restaurante,hostelería,41.4064023,2.1619676,LaLola,Carrer de l'Escorial 15,Barcelona,Cataluña,Barcelona,,,,,,,,,
271,restaurante,hostelería,41.3818627,2.1785643,Shinjuku,Carrer de la Ciutat 13,Barcelona,Cataluña,Barcelona,,,,,,,,,
272,restaurante,hostelería,41.3929979,2.1574889,Balmes / Rosselló,Balmes 129,Barcelona,Cataluña,Barcelona,,,,,,,,,
273,restaurante,hostelería,41.385217,2.1744668,Bosco,Carrer dels Capellans 9,Barcelona,Cataluña,Barcelona,,,,,,,,,
274,restaurante,hostelería,41.4283564,2.0903101,Can Pichurri,Passeig Solé i Plà 2,Barcelona,Cataluña,Barcelona,,,,,,,,,
275,restaurante,hostelería,41.3772692,2.1165659,Aragall,,Barcelona,Cataluña,Barcelona,,,,,,,,,
276,restaurante,hostelería,41.3738959,2.1220027,Racó del cargol,,Barcelona,Cataluña,Barcelona,,,,,,,,,
277,restaurante,hostelería,41.3752412,2.1166981,CASA TEVA,Travessera de Collblanc 2,Barcelona,Cataluña,Barcelona,,,,,,,,,
278,restaurante,hostelería,41.3774672,2.1192038,rincon manchego,,Barcelona,Cataluña,Barcelona,,,,,,,,,
279,restaurante,hostelería,41.3763629,2.1172475,Bar Chile,,Barcelona,Cataluña,Barcelona,,,,,,,,,
280,restaurante,hostelería,41.3737373,2.1644452,Carmesí,Carrer de Blai 9999,Barcelona,Cataluña,Barcelona,,,,,,,,,
281,restaurante,hostelería,41.4054765,2.1754445,El hornero,,Barcelona,Cataluña,Barcelona,,,,,,,,,
282,restaurante,hostelería,41.4041884,2.1764982,Mare,,Barcelona,Cataluña,Barcelona,,,,,,,,,
283,restaurante,hostelería,41.3867889,2.1787946,N.A.P,Avinguda de Francesc Cambó 30,Barcelona,Cataluña,Barcelona,,,,,,,,,
284,restaurante,hostelería,41.3875229,2.1806032,Mosquito,NO STREET 46,Barcelona,Cataluña,Barcelona,,,,,,,,,
285,restaurante,hostelería,41.407719,2.1478698,Inka Burger,Avinguda de la República Argentina 17,Barcelona,Cataluña,Barcelona,,,,,,,,,
286,restaurante,hostelería,41.3971102,2.1723951,Snack 55,Passeig de Sant Joan 55,Barcelona,Cataluña,Barcelona,,,,,,,,,
287,restaurante,hostelería,41.3836361,2.1800339,Bilbao Berria,,Barcelona,Cataluña,Barcelona,,,,,,,,,
288,restaurante,hostelería,41.3907428,2.1979509,Ugarit,Avinguda d'Icària 168,Barcelona,Cataluña,Barcelona,,,,,,,,,
289,restaurante,hostelería,41.3928642,2.1565684,Restaurant Cercle d'Amics,Carrer del Rosselló 209,Barcelona,Cataluña,Barcelona,,,,,,,,,
290,restaurante,hostelería,41.3929615,2.15671,Casa Ho,Carrer del Rosselló 9999,Barcelona,Cataluña,Barcelona,,,,,,,,,
291,restaurante,hostelería,41.4002233,2.1212816,El Nou,Carrer Major de Sarrià 109,Barcelona,Cataluña,Barcelona,,,,,,,,,
292,restaurante,hostelería,41.3921824,2.1579396,Ginza,,Barcelona,Cataluña,Barcelona,,,,,,,,,
293,restaurante,hostelería,41.3920459,2.1577363,Ginza Sushi,Carrer de Provença 205,Barcelona,Cataluña,Barcelona,,,,,,,,,
294,restaurante,hostelería,41.3925393,2.1582038,Pellicer,,Barcelona,Cataluña,Barcelona,,,,,,,,,
295,restaurante,hostelería,41.3918453,2.1571532,Bar restaurant taberna mediterranea,Carrer d'Enric Granados 9999,Barcelona,Cataluña,Barcelona,,,,,,,,,
296,restaurante,hostelería,41.3867209,2.140344,El Sanabrés,Carrer del Taquigraf Serra 24,Barcelona,Cataluña,Barcelona,,,,,,,,,
297,restaurante,hostelería,41.3926338,2.156622,Igueldo,Carrer del Rosselló 186,Barcelona,Cataluña,Barcelona,,,,,,,,,
298,restaurante,hostelería,41.3886058,2.181614,Picnic,Comerç 1,Barcelona,Cataluña,Barcelona,,,,,,,,,
299,restaurante,hostelería,41.3998447,2.1613114,Casa Pagès,Carrer de la Llibertat 9999,Barcelona,Cataluña,Barcelona,,,,,,,,,
300,restaurante,hostelería,41.3884317,2.1613355,Flamant,Carrer d'Enric Granados 23,Barcelona,Cataluña,Barcelona,,,,,,,,,
301,restaurante,hostelería,41.3962525,2.1685646,Casa Amalia,,Barcelona,Cataluña,Barcelona,,,,,,,,,
302,restaurante,hostelería,41.3900989,2.1730614,Casa Alfonso,Carrer de Roger de Llúria 6,Barcelona,Cataluña,Barcelona,,,,,,,,,
303,restaurante,hostelería,41.3794217,2.1379073,O Rincón da Terra,,Barcelona,Cataluña,Barcelona,,,,,,,,,
304,restaurante,hostelería,41.3881339,2.1458237,Bacus Restaurant,,Barcelona,Cataluña,Barcelona,,,,,,,,,
305,restaurante,hostelería,41.3875877,2.1534716,Restaurante Porvenir,Carrer de Villarroel 157,Barcelona,Cataluña,Barcelona,,,,,,,,,
306,restaurante,hostelería,41.3885316,2.1511148,Tastoo,,Barcelona,Cataluña,Barcelona,,,,,,,,,
307,restaurante,hostelería,41.3883118,2.1600634,Restaurant Gaig,Carrer d'Aragó 214,Barcelona,Cataluña,Barcelona,,,,,,,,,
308,restaurante,hostelería,41.3971876,2.1530569,Hofmann,Carrer de la Granada del Penedès 14,Barcelona,Cataluña,Barcelona,,,,,,,,,
309,restaurante,hostelería,41.4056012,2.16892,Alkimia,Carrer de la Indústria 79,Barcelona,Cataluña,Barcelona,,,,,,,,,
310,restaurante,hostelería,41.3894239,2.1132363,Bar de la FIB,,Barcelona,Cataluña,Barcelona,,,,,,,,,
311,restaurante,hostelería,41.4117061,2.1641043,Xiali,,Barcelona,Cataluña,Barcelona,,,,,,,,,
312,restaurante,hostelería,41.393,2.14674,Europa Café,Avinguda Diagonal 469,Barcelona,Cataluña,Barcelona,,,,,,,,,
313,restaurante,hostelería,41.4554014,2.2066012,Restaurant Lluerna,Avinguda Pallaresa 106,Barcelona,Cataluña,Barcelona,,,,,,,,,
314,restaurante,hostelería,41.4319624,2.1863569,La Divina,Caller de Socrates 62,Barcelona,Cataluña,Barcelona,,,,,,,,,
315,restaurante,hostelería,41.414837,2.1777083,Restaurant Miquetes Màgiques,Carrer Trobador 20,Barcelona,Cataluña,Barcelona,,,,,,,,,
316,restaurante,hostelería,41.4149698,2.1778049,El Trobador,,Barcelona,Cataluña,Barcelona,,,,,,,,,
317,restaurante,hostelería,41.3810185,2.1681882,O Toxo,,Barcelona,Cataluña,Barcelona,,,,,,,,,
318,restaurante,hostelería,41.3781123,2.1653718,Can Lluc,,Barcelona,Cataluña,Barcelona,,,,,,,,,
319,restaurante,hostelería,41.3789496,2.163784,Sesamo,Carrer de Sant Antoni Abat 52,Barcelona,Cataluña,Barcelona,,,,,,,,,
320,restaurante,hostelería,41.3895567,2.1609196,Restaurante Hanoi,Plaça del Doctor Letamendi 27,Barcelona,Cataluña,Barcelona,,,,,,,,,
321,restaurante,hostelería,41.3912435,2.1575751,Wow!,Carrer d'Enric Granados 73,Barcelona,Cataluña,Barcelona,,,,,,,,,
322,restaurante,hostelería,41.4012569,2.1966826,La Mossegada del Poblenou,Carrer Roc Boronat 92,Barcelona,Cataluña,Barcelona,,,,,,,,,
323,restaurante,hostelería,41.4027075,2.1977649,Arce,Carrer de Pere IV 178,Barcelona,Cataluña,Barcelona,,,,,,,,,
324,restaurante,hostelería,41.3981879,2.1467723,Indochine,Carrer d'Aribau 247,Barcelona,Cataluña,Barcelona,,,,,,,,,
325,restaurante,hostelería,41.3911419,2.1576809,La Polpa,Carrer d'Enric Granados 69,Barcelona,Cataluña,Barcelona,,,,,,,,,
326,restaurante,hostelería,41.3910559,2.1909419,Els 'Pollos' de Llull,Ramón Turró 13,Barcelona,Cataluña,Barcelona,,,,,,,,,
327,restaurante,hostelería,41.3916312,2.1916493,Brasseria La Collita,Ramón Turró 19,Barcelona,Cataluña,Barcelona,,,,,,,,,
328,restaurante,hostelería,41.3955328,2.1484105,Restaurant Bacab,,Barcelona,Cataluña,Barcelona,,,,,,,,,
329,restaurante,hostelería,41.3832994,2.1828533,Lonja de Tapas,,Barcelona,Cataluña,Barcelona,,,,,,,,,
330,restaurante,hostelería,41.3755692,2.1485882,Buenas Migas,,Barcelona,Cataluña,Barcelona,,,,,,,,,
331,restaurante,hostelería,41.3762094,2.1500463,Tapa Tapa,,Barcelona,Cataluña,Barcelona,,,,,,,,,
332,restaurante,hostelería,41.3820085,2.1476297,Villa del Segre II,,Barcelona,Cataluña,Barcelona,,,,,,,,,
333,restaurante,hostelería,41.4061411,2.1601816,Abissínia,Carrer del Torrent de les Flors 55,Barcelona,Cataluña,Barcelona,,,,,,,,,
334,restaurante,hostelería,41.3917146,2.1555005,Bodega Joan,Carrer del Rosselló 164,Barcelona,Cataluña,Barcelona,,,,,,,,,
335,restaurante,hostelería,41.3995231,2.1507863,Restaurant Regàs,Carrer de Regàs 30,Barcelona,Cataluña,Barcelona,,,,,,,,,
336,restaurante,hostelería,41.4533859,2.2369931,Pizzeria Oasis,,Barcelona,Cataluña,Barcelona,,,,,,,,,
337,restaurante,hostelería,41.3893694,2.1569607,El Alebrije,Carrer de Mallorca 188,Barcelona,Cataluña,Barcelona,,,,,,,,,
338,restaurante,hostelería,41.3826149,2.1524189,Pizzeria Trattoria La Gioconda,,Barcelona,Cataluña,Barcelona,,,,,,,,,
339,restaurante,hostelería,41.3833915,2.1511908,Dionisio,,Barcelona,Cataluña,Barcelona,,,,,,,,,
340,restaurante,hostelería,41.3816083,2.1505784,El Pozo,,Barcelona,Cataluña,Barcelona,,,,,,,,,
341,restaurante,hostelería,41.3848421,2.1844242,Tlaxcal,Carrer del Comerç 27,Barcelona,Cataluña,Barcelona,,,,,,,,,
342,restaurante,hostelería,41.4007447,2.1472543,La Bodega,,Barcelona,Cataluña,Barcelona,,,,,,,,,
343,restaurante,hostelería,41.3886578,2.2011064,El Tunel del Port,,Barcelona,Cataluña,Barcelona,,,,,,,,,
344,restaurante,hostelería,41.4551114,2.2343869,El Gran Recer,,Barcelona,Cataluña,Barcelona,,,,,,,,,
345,restaurante,hostelería,41.4337427,2.148479,NO NAME,,Barcelona,Cataluña,Barcelona,,,,,,,,,
346,restaurante,hostelería,41.3773258,2.1886316,El Rey de la Gamba,,Barcelona,Cataluña,Barcelona,,,,,,,,,
347,restaurante,hostelería,41.3797623,2.1376748,Asador de Lugo,Carrer dels Comtes de Bell-lloc 63-65,Barcelona,Cataluña,Barcelona,,,,,,,,,
348,restaurante,hostelería,41.3762752,2.1374173,Putxinel·lis,,Barcelona,Cataluña,Barcelona,,,,,,,,,
349,restaurante,hostelería,41.3841661,2.1582883,The Pink Elephant,"Carrer de Villarroel, 82 9999",Barcelona,Cataluña,Barcelona,,,,,,,,,
350,restaurante,hostelería,41.3775229,2.190889,Can Majó,Carrer de l'Almirall Aixada 23,Barcelona,Cataluña,Barcelona,,,,,,,,,
351,restaurante,hostelería,41.3782657,2.1887898,La Malandrina,,Barcelona,Cataluña,Barcelona,,,,,,,,,
352,restaurante,hostelería,41.3824922,2.1739624,Bar del Pi,Plaça de Sant Josep Oriol 1,Barcelona,Cataluña,Barcelona,,,,,,,,,
353,restaurante,hostelería,41.4023416,2.1952788,Sopa,Carrer de Roc Boronat 114,Barcelona,Cataluña,Barcelona,,,,,,,,,
354,restaurante,hostelería,41.404967,2.1945963,Nanaya,Avinguda Diagonal 173,Barcelona,Cataluña,Barcelona,,,,,,,,,
355,restaurante,hostelería,41.4055941,2.1932194,FRATELLI LA BUFALA,Carrer de la Llacuna 150,Barcelona,Cataluña,Barcelona,,,,,,,,,
356,restaurante,hostelería,41.4017897,2.196068,El Catacroquet,Carrer dels Almogàvers 211,Barcelona,Cataluña,Barcelona,,,,,,,,,
357,restaurante,hostelería,41.4065634,2.1938272,Restaurante Huang Qingfang,Rambla del Poblenou 153,Barcelona,Cataluña,Barcelona,,,,,,,,,
358,restaurante,hostelería,41.4053062,2.1939024,Frankfurt Diagonal,,Barcelona,Cataluña,Barcelona,,,,,,,,,
359,restaurante,hostelería,41.4153046,2.1821394,A' Cañota,,Barcelona,Cataluña,Barcelona,,,,,,,,,
360,restaurante,hostelería,41.4156421,2.1817807,Alchemika,,Barcelona,Cataluña,Barcelona,,,,,,,,,
361,restaurante,hostelería,41.4034935,2.1960697,L'Aldilà,,Barcelona,Cataluña,Barcelona,,,,,,,,,
362,restaurante,hostelería,41.4043344,2.1967134,Can Pizza,,Barcelona,Cataluña,Barcelona,,,,,,,,,
363,restaurante,hostelería,41.4036263,2.1981913,Espress a Té,,Barcelona,Cataluña,Barcelona,,,,,,,,,
364,restaurante,hostelería,41.402733,2.1969736,Braseria Julian,Carrer de la Llacuna 9999,Barcelona,Cataluña,Barcelona,,,,,,,,,
365,restaurante,hostelería,41.4026626,2.1971936,Llacuna,,Barcelona,Cataluña,Barcelona,,,,,,,,,
366,restaurante,hostelería,41.4027631,2.1988499,Hitit,Ramble de Poblenou 103,Barcelona,Cataluña,Barcelona,,,,,,,,,
367,restaurante,hostelería,41.4021933,2.1993724,L'altre Romero,,Barcelona,Cataluña,Barcelona,,,,,,,,,
368,restaurante,hostelería,41.4045879,2.1958203,3E sushi,,Barcelona,Cataluña,Barcelona,,,,,,,,,
369,restaurante,hostelería,41.4035357,2.1962709,NO NAME,,Barcelona,Cataluña,Barcelona,,,,,,,,,
370,restaurante,hostelería,41.3752169,2.1569676,41 degrees,Avinguda Paral·lel 164,Barcelona,Cataluña,Barcelona,,,,,,,,,
371,restaurante,hostelería,41.379902,2.1758524,Rossini,Plaça Reial 13,Barcelona,Cataluña,Barcelona,,,,,,,,,
372,restaurante,hostelería,41.4038074,2.1730598,Restaurante Aitor,Sardenya 324,Barcelona,Cataluña,Barcelona,,,,,,,,,
373,restaurante,hostelería,41.3833615,2.1344376,Pizzería Restaurante EVA,,Barcelona,Cataluña,Barcelona,,,,,,,,,
374,restaurante,hostelería,41.3831884,2.1811107,El Casal,,Barcelona,Cataluña,Barcelona,,,,,,,,,
375,restaurante,hostelería,41.3791304,2.1722295,Pollo Rico,,Barcelona,Cataluña,Barcelona,,,,,,,,,
376,restaurante,hostelería,41.3550218,2.0860619,Restaurant Ca l'Antoni,,Barcelona,Cataluña,Barcelona,,,,,,,,,
377,restaurante,hostelería,41.3855314,2.1854577,Dionisos Borne,Avinguda Marqués de l'Argentera 27,Barcelona,Cataluña,Barcelona,,,,,,,,,
378,restaurante,hostelería,41.386252,2.1839263,La Paradeta,Carrer Comercial 7,Barcelona,Cataluña,Barcelona,,,,,,,,,
379,restaurante,hostelería,41.3804058,2.1806395,La Plata,Carrer de la Mercè 28,Barcelona,Cataluña,Barcelona,,,,,,,,,
380,restaurante,hostelería,41.3788541,2.1662433,Cera 23,Carrer de la Cera 23,Barcelona,Cataluña,Barcelona,,,,,,,,,
381,restaurante,hostelería,41.382955,2.1825442,Passadís del Pep,Pla de Palau 2,Barcelona,Cataluña,Barcelona,,,,,,,,,
382,restaurante,hostelería,41.3753425,2.1886085,Habana Barcelona (HBN BCN),,Barcelona,Cataluña,Barcelona,,,,,,,,,
383,restaurante,hostelería,41.3750955,2.1885746,Rangoli,,Barcelona,Cataluña,Barcelona,,,,,,,,,
384,restaurante,hostelería,41.3750077,2.1885458,La Taggliatella,,Barcelona,Cataluña,Barcelona,,,,,,,,,
385,restaurante,hostelería,41.3757239,2.1885823,Makamaka Beach Burger Cafe,,Barcelona,Cataluña,Barcelona,,,,,,,,,
386,restaurante,hostelería,41.3758021,2.1880694,Porto Veccio,,Barcelona,Cataluña,Barcelona,,,,,,,,,
387,restaurante,hostelería,41.3800764,2.175888,Roma Reial,Plaça Reial 11,Barcelona,Cataluña,Barcelona,,,,,,,,,
388,restaurante,hostelería,41.3799819,2.1759483,Santamónica,Plaça Reial 12,Barcelona,Cataluña,Barcelona,,,,,,,,,
389,restaurante,hostelería,41.3770477,2.1226068,La Riera,Carrer del Regent Mendieta 15,Barcelona,Cataluña,Barcelona,,,,,,,,,
390,restaurante,hostelería,41.3801904,2.1532352,El Pozairon,,Barcelona,Cataluña,Barcelona,,,,,,,,,
391,restaurante,hostelería,41.3799199,2.1528402,Randa,,Barcelona,Cataluña,Barcelona,,,,,,,,,
392,restaurante,hostelería,41.3799496,2.1525792,La font de l'art,,Barcelona,Cataluña,Barcelona,,,,,,,,,
393,restaurante,hostelería,41.3811461,2.1884306,Can Maño,Carrer de Baluard 12,Barcelona,Cataluña,Barcelona,,,,,,,,,
394,restaurante,hostelería,41.3773631,2.1670963,Devil's Kitchen,Carretera de la Bordeta 52,Barcelona,Cataluña,Barcelona,,,,,,,,,
395,restaurante,hostelería,41.3983327,2.1554282,Bar Roure,,Barcelona,Cataluña,Barcelona,,,,,,,,,
396,restaurante,hostelería,41.390101,2.1591861,Hàbaluc,Enric Granados 41,Barcelona,Cataluña,Barcelona,,,,,,,,,
397,restaurante,hostelería,41.3910022,2.1545564,Semproniana,Rosselló 148,Barcelona,Cataluña,Barcelona,,,,,,,,,
